Begrotingsjaar,Uitgaven Ontvangsten Verplichtingen,Begrotingsnummer,Naam Begroting ,Artikel nummer,Artikel,Stand ontwerpbegroting,Stand vastgestelde begroting,Stand eerste suppletoire,Stand tweede suppletoire,Realisatie
2017,U,XIII,Economische Zaken,1,Goed functionerende economie en markten,185726,185726,186828,208875,208679
2017,V,XIII,Economische Zaken,1,Goed functionerende economie en markten,188943,188943,190045,217749,212076
2017,O,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,114332,114332,116446,128615,134101
2017,U,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,829851,829651,863916,843858,843402
2017,V,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,2357764,2357564,3244822,2881874,1654654
2017,O,XIII,Economische Zaken,3,Toekomstfonds,36388,36388,38389,46729,52632
2017,U,XIII,Economische Zaken,3,Toekomstfonds,145118,145118,220533,229667,130373
2017,V,XIII,Economische Zaken,3,Toekomstfonds,94489,94489,272960,282654,198306
2017,O,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,3426661,3426661,3182386,2981620,3202936
2017,U,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,1902455,1902455,1925209,1909814,1887248
2017,V,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,13472436,13472436,13529112,12640429,8618677
2017,U,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,77600,77800,86360,74045,47099
2017,V,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,77600,77800,86360,74045,58215
2017,O,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,0,0,0,0,225
2017,O,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",57398,57398,75011,104834,110457
2017,U,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",538382,538382,562824,615106,614513
2017,V,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",650823,650823,674513,729942,662357
2017,O,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,75,75,75,131,132
2017,U,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,804513,804513,806884,827176,817051
2017,V,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,855509,855509,858079,880480,841111
2017,O,XIII,Economische Zaken,8,Natuur en biodiversiteit,69282,69282,70882,65885,65691
2017,U,XIII,Economische Zaken,8,Natuur en biodiversiteit,125645,125645,111077,110904,115829
2017,V,XIII,Economische Zaken,8,Natuur en biodiversiteit,124509,124509,109951,106538,111508
2017,O,XIII,Economische Zaken,40,Apparaat,35826,35826,36838,28280,25893
2017,U,XIII,Economische Zaken,40,Apparaat,334284,334284,329720,404203,403194
2017,V,XIII,Economische Zaken,40,Apparaat,334284,334284,329720,404203,403194
2017,U,XIII,Economische Zaken,41,Nominaal en onvoorzien,0,0,94811,0,0
2017,V,XIII,Economische Zaken,41,Nominaal en onvoorzien,0,0,94811,0,0
2017,O,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,24000,24000,24000,27000,29240
2017,U,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,15992,16092,16507,17077,15854
2017,V,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,16192,16292,16707,17277,20064
2017,O,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",2572,2572,2572,46934,48492
2017,U,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",6802144,6796544,6863850,6898845,6809474
2017,V,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",6703093,6697493,6795924,6863580,6751201
2017,U,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,787,787,787,801,804
2017,V,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,787,787,787,801,804
2017,O,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,0,0,18150,18151
2017,U,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3239793,3239793,3210443,3202478,3202010
2017,V,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3239793,3239793,3210443,3202478,3202010
2017,O,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,0,0,1171,1171
2017,U,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,190345,190345,188045,167288,166729
2017,V,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,190345,190345,188045,173438,173025
2017,U,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7450,7450,7707,8193,7578
2017,V,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7450,7450,7707,8193,7578
2017,O,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1426533,1426533,1435608,1486125,1464185
2017,U,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2597959,2597959,2625882,2661100,2610681
2017,V,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2597959,2597959,2625882,2661100,2610668
2017,U,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,24887,24887,24663,25157,24175
2017,V,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,24887,24887,24663,25157,24175
2017,U,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1253,1253,1253,1276,1111
2017,V,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1253,1253,1253,1276,1111
2017,O,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,285799,285799,269313,256672,244399
2017,U,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5560635,5560635,5553653,5470620,5441004
2017,V,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5560635,5560635,5553653,5470620,5441004
2017,O,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,0,0,15648,15649
2017,U,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,434478,434478,478856,491443,490919
2017,V,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,434478,434478,478856,491443,490919
2017,U,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13957930,13957930,12392520,12420195,12420196
2017,V,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13957930,13957930,12392520,12420195,12420196
2017,O,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,0,0,423,423
2017,O,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,600,600,600,10468,10378
2017,U,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,323351,323351,306501,331839,328040
2017,V,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,319351,319351,302501,337465,309023
2017,O,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,28777,28777,21596,22146,22300
2017,U,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,278324,278824,276449,275616,265018
2017,V,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,277949,278449,276074,275241,274694
2017,O,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,0,0,176,1178,1460
2017,U,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,37749,37749,40649,37998,32974
2017,V,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,37717,37717,39982,40440,35474
2017,U,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,128863,133863,72900,1000,0
2017,V,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,621863,626863,72900,1000,0
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,7403,7403,8403,18103,18716
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,653099,653099,644348,626966,621682
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,646009,646009,644944,669112,713544
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,60955,60955,79055,3452,8905
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3816813,3816813,3783625,3745894,3735344
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,675197,675197,683806,3455247,3533901
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3441,3441,10191,14591,9589
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3768067,3768067,3800349,3827938,3818740
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,317872,317872,299958,3862347,3974307
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,4858,4858,4858,84860,90082
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,915450,915450,981702,992907,995681
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,811100,811100,729007,1052066,1102614
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,4508,4508,4508,9573,10399
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,115531,82531,107716,125582,110227
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,115531,82531,95216,113082,103761
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,740,740,740,740,645
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,126704,126704,68765,80915,80358
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,112747,112747,56273,80753,83088
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,901,901,901,821
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,273515,273515,283650,281215,280834
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,273515,273515,283450,281015,528659
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,0,0,0,0,690026
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4448121,4448121,4682592,4662514,4994270
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4448121,4448121,4682592,4664456,4994298
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,0,0,3400,0,5278
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28185,28185,30060,28508,33369
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28185,28185,30060,28508,33790
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,6731,6731,25337,35201,32958
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,259159,259159,304448,335769,322293
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,259117,259117,304406,336684,319861
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-33446,-33446,26300,2220,0
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-33462,-33462,26284,2220,0
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,23126,23126,13126,13126,14942
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,496986,496986,517562,497192,471994
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,242591,242591,549024,394133,273373
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",660072,660072,661579,670513,664774
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",476815,476815,790466,846106,814000
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,727524,727524,717148,728851,714000
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,222763,222763,396200,448572,416172
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,469106,469106,714474,690474,676816
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,329990,329990,557743,723116,468170
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,77082,77082,77082,77082,91758
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,-107631,-107631,145000,243540,294132
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,27767,27767,299078,328892,323578
2017,U,XVIII,Wonen & Rijksdienst,1,Woningmarkt,0,0,4109102,4136597,4022685
2017,V,XVIII,Wonen & Rijksdienst,1,Woningmarkt,0,0,4108571,4136603,4002525
2017,O,XVIII,Wonen & Rijksdienst,1,Woningmarkt,0,0,479454,517936,557315
2017,U,XVIII,Wonen & Rijksdienst,2,Woonomgeving en bouw,0,0,174553,175449,96521
2017,V,XVIII,Wonen & Rijksdienst,2,Woonomgeving en bouw,0,0,395543,316439,232210
2017,O,XVIII,Wonen & Rijksdienst,2,Woonomgeving en bouw,0,0,91,91,605
2017,U,XVIII,Wonen & Rijksdienst,3,Kwaliteit Rijksdienst,0,0,50784,48283,47648
2017,V,XVIII,Wonen & Rijksdienst,3,Kwaliteit Rijksdienst,0,0,50784,48283,48620
2017,O,XVIII,Wonen & Rijksdienst,3,Kwaliteit Rijksdienst,0,0,89454,89454,90455
2017,O,XVIII,Wonen & Rijksdienst,6,Uitvoering rijksvastgoedbeleid,0,0,124772,129672,134313
2017,U,XVIII,Wonen & Rijksdienst,6,Uitvoering rijksvastgoedbeleid,0,0,106879,110334,105319
2017,V,XVIII,Wonen & Rijksdienst,6,Uitvoering rijksvastgoedbeleid,0,0,106879,110334,102003
2017,O,XVIII,Wonen & Rijksdienst,11,Woningmarkt,425000,425000,0,0,0
2017,U,XVIII,Wonen & Rijksdienst,11,Woningmarkt,4103957,4103957,0,0,0
2017,V,XVIII,Wonen & Rijksdienst,11,Woningmarkt,4103957,4103957,0,0,0
2017,O,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,91,91,0,0,0
2017,U,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,64510,64510,0,0,0
2017,V,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,111500,111500,0,0,0
2017,U,XVIII,Wonen & Rijksdienst,13,Kwaliteit Rijksdienst,18234,18234,0,0,0
2017,V,XVIII,Wonen & Rijksdienst,13,Kwaliteit Rijksdienst,18234,18234,0,0,0
2017,O,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,138734,138734,0,0,0
2017,U,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,125453,125453,0,0,0
2017,V,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,125453,125453,0,0,0
2018,O,A,Infrastructuurfonds,12,Hoofdwegennet,90402,90402,88584,118517,110467
2018,U,A,Infrastructuurfonds,12,Hoofdwegennet,2575982,2575982,2839668,2477273,2472330
2018,V,A,Infrastructuurfonds,12,Hoofdwegennet,3255485,3255485,4194780,4330851,3615382
2018,O,A,Infrastructuurfonds,13,Spoorwegen,314250,314250,370180,234214,222780
2018,U,A,Infrastructuurfonds,13,Spoorwegen,2190386,2190386,2410301,2147707,2123334
2018,V,A,Infrastructuurfonds,13,Spoorwegen,2527321,2527321,3423874,1451354,1436876
2018,O,A,Infrastructuurfonds,14,"Regionaal, lokale infra",0,0,0,0,2219
2018,U,A,Infrastructuurfonds,14,"Regionaal, lokale infra",246600,246600,203156,102862,97268
2018,V,A,Infrastructuurfonds,14,"Regionaal, lokale infra",59087,59087,85652,8208,8201
2018,O,A,Infrastructuurfonds,15,Hoofdvaarwegennet,131197,131197,134633,81382,81365
2018,U,A,Infrastructuurfonds,15,Hoofdvaarwegennet,964746,964746,1005400,853287,845570
2018,V,A,Infrastructuurfonds,15,Hoofdvaarwegennet,863989,863989,999295,816031,724468
2018,O,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,30436,30436,29598,152800,37373
2018,U,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,262497,262497,323554,274762,269333
2018,V,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,310309,310309,744197,1095267,1039763
2018,O,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,0,91104,91104,91109
2018,U,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,2966,1094,55608,5730,1729
2018,V,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,2966,1094,55372,5494,1666
2018,O,A,Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,5676892,5675020,6123588,5455999,5459756
2018,U,B,Gemeentefonds,2,Onderzoek,4152,4152,2711,2711,1602
2018,V,B,Gemeentefonds,2,Onderzoek,4152,4152,2711,2711,1325
2018,O,B,Gemeentefonds,2,Onderzoek,0,0,0,222,222
2018,U,B,Gemeentefonds,3,Programma,18487363,18487363,19104670,19315055,19017123
2018,V,B,Gemeentefonds,3,Programma,18487363,18487363,19083595,19293980,19305431
2018,U,B,Gemeentefonds,4,Integratie-uitkering sociaal domein,9790355,9791155,10052561,10064714,10064409
2018,V,B,Gemeentefonds,4,Integratie-uitkering sociaal domein,9790355,9791155,10052256,10064409,10064409
2018,U,C,Provinciefonds,1,Provinciefonds,2187740,2187740,2312576,2454729,2454311
2018,V,C,Provinciefonds,1,Provinciefonds,2187740,2187740,2312575,2454728,2454353
2018,O,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,34507,34507,53903,51108,54701
2018,U,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,34507,34507,53903,54904,50980
2018,V,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,34507,34507,53903,54904,52393
2018,U,H,BES-fonds,1,BES-fonds,41386,41386,41386,42079,39047
2018,V,H,BES-fonds,1,BES-fonds,41386,41386,41386,42079,38619
2018,U,I,De Koning,1,Grondwettelijke uitkering aan de leden vh Koninklijk Huis,8152,8152,8152,8152,8082
2018,V,I,De Koning,1,Grondwettelijke uitkering aan de leden vh Koninklijk Huis,8152,8152,8152,8152,8082
2018,O,I,De Koning,2,Functionele uitgaven van de Koning,0,0,7,7,8
2018,U,I,De Koning,2,Functionele uitgaven van de Koning,28287,28287,28913,28913,28913
2018,V,I,De Koning,2,Functionele uitgaven van de Koning,28287,28287,28913,28913,28913
2018,U,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5845,5845,6022,6021,5818
2018,V,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5845,5845,6022,6021,5818
2018,O,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,140,140,140,140,193
2018,U,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,12212,12212,12331,12681,12707
2018,V,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,12212,12212,12331,12681,14424
2018,O,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,86,86,86,86,14
2018,U,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31346,31346,31346,32059,34521
2018,V,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31346,31346,31346,32059,34521
2018,O,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,3966,3966,3966,3966,3751
2018,U,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,100818,100818,102218,107469,105456
2018,V,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,100818,100818,102218,107469,104748
2018,O,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,23,23,23,23,0
2018,U,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1479,1479,1479,1491,1171
2018,V,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1479,1479,1479,1491,1090
2018,U,IIA,Staten-Generaal,10,Nominaal en onvoorzien,-1957,-1957,1294,-1957,0
2018,V,IIA,Staten-Generaal,10,Nominaal en onvoorzien,-1957,-1957,1294,-1957,0
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,1950,1950,1950,1950,1704
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,54934,54934,64409,61863,60428
2018,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,54934,54934,64409,61863,63633
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,1217,1217,1217,1217,1592
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,28541,28541,31213,31136,30574
2018,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,28541,28541,31213,31136,31088
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale Ombudsman,2189,2189,2189,2189,2357
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale Ombudsman,16311,16311,18413,18525,18339
2018,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale Ombudsman,16311,16311,18413,18525,17949
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,29,29,29,199,335
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4730,4730,5177,5645,5392
2018,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4730,4730,5177,5645,5291
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,60,60,60,60,89
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1814,1814,1836,1877,1876
2018,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1814,1814,1836,1877,1876
2018,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,200,200,200,200,186
2018,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,2758,2758,2790,3151,3008
